2020-04-26,Alcona,4,0.0
2020-04-26,Allegan,69,1.0
2020-04-26,Alpena,60,2.0
2020-04-26,Antrim,9,0.0
2020-04-26,Arenac,16,1.0
2020-04-26,Barry,29,1.0
2020-04-26,Bay,115,2.0
2020-04-26,Benzie,4,0.0
2020-04-26,Berrien,215,14.0
2020-04-26,Branch,48,2.0
2020-04-26,Calhoun,202,10.0
2020-04-26,Cass,26,2.0
2020-04-26,Charlevoix,13,1.0
2020-04-26,Cheboygan,17,1.0
2020-04-26,Chippewa,2,0.0
2020-04-26,Clare,10,1.0
2020-04-26,Clinton,109,9.0
2020-04-26,Crawford,46,3.0
2020-04-26,Delta,12,2.0
2020-04-26,Detroit City,8613,922.0
2020-04-26,Dickinson,3,2.0
2020-04-26,Eaton,115,5.0
2020-04-26,Emmet,21,2.0
2020-04-26,Genesee,1467,161.0
2020-04-26,Gladwin,11,1.0
2020-04-26,Gogebic,4,1.0
2020-04-26,Grand Traverse,19,5.0
2020-04-26,Gratiot,8,1.0
2020-04-26,Hillsdale,113,14.0
2020-04-26,Houghton,2,0.0
2020-04-26,Huron,13,0.0
2020-04-26,Ingham,406,9.0
2020-04-26,Ionia,43,2.0
2020-04-26,Iosco,33,4.0
2020-04-26,Isabella,55,7.0
2020-04-26,Jackson,327,16.0
2020-04-26,Kalamazoo,292,11.0
2020-04-26,Kalkaska,17,2.0
2020-04-26,Kent,1031,32.0
2020-04-26,Lake,2,0.0
2020-04-26,Lapeer,165,24.0
2020-04-26,Leelanau,9,0.0
2020-04-26,Lenawee,82,0.0
2020-04-26,Livingston,315,14.0
2020-04-26,Luce,1,0.0
2020-04-26,Mackinac,5,0.0
2020-04-26,Macomb,5203,520.0
2020-04-26,Manistee,11,0.0
2020-04-26,Marquette,42,7.0
2020-04-26,Mason,5,0.0
2020-04-26,Mecosta,14,1.0
2020-04-26,Menominee,3,0.0
2020-04-26,Midland,52,3.0
2020-04-26,Missaukee,15,1.0
2020-04-26,Monroe,273,12.0
2020-04-26,Montcalm,32,1.0
2020-04-26,Montmorency,5,0.0
2020-04-26,Muskegon,228,13.0
2020-04-26,Newaygo,15,0.0
2020-04-26,Oakland,6928,620.0
2020-04-26,Oceana,5,1.0
2020-04-26,Ogemaw,9,0.0
2020-04-26,Osceola,8,0.0
2020-04-26,Oscoda,4,0.0
2020-04-26,Otsego,87,8.0
2020-04-26,Ottawa,180,9.0
2020-04-26,Presque Isle,10,0.0
2020-04-26,Roscommon,13,0.0
2020-04-26,Saginaw,558,43.0
2020-04-26,Sanilac,34,4.0
2020-04-26,Schoolcraft,3,0.0
2020-04-26,Shiawassee,130,7.0
2020-04-26,St Clair,302,18.0
2020-04-26,St Joseph,28,1.0
2020-04-26,Tuscola,82,13.0
2020-04-26,Van Buren,35,2.0
2020-04-26,Washtenaw,1001,50.0
2020-04-26,Wayne,7135,658.0
2020-04-26,Wexford,8,1.0
2020-04-26,MDOC*,1031,32.0
2020-04-26,FCI**,81,1.0
2020-04-26,Unknown,3,1.0
2020-04-26,Out of State,27,1.0
2020-04-26,Totals,37778,3315.0
