dates,county,cases,deaths
2020-05-24,Alcona,1,0
2020-05-24,Allegan,8,0
2020-05-24,Alpena,1,0
2020-05-24,Antrim,0,0
2020-05-24,Arenac,0,0
2020-05-24,Baraga,0,0
2020-05-24,Barry,1,0
2020-05-24,Bay,6,0
2020-05-24,Benzie,0,0
2020-05-24,Berrien,3,0
2020-05-24,Branch,1,0
2020-05-24,Calhoun,2,0
2020-05-24,Cass,1,0
2020-05-24,Charlevoix,0,0
2020-05-24,Cheboygan,0,0
2020-05-24,Chippewa,0,0
2020-05-24,Clare,0,0
2020-05-24,Clinton,1,0
2020-05-24,Crawford,0,0
2020-05-24,Delta,0,0
2020-05-24,Detroit,53,-4
2020-05-24,Dickinson,0,0
2020-05-24,Eaton,1,0
2020-05-24,Emmet,0,0
2020-05-24,Genesee,12,0
2020-05-24,Gladwin,1,0
2020-05-24,Gogebic,0,0
2020-05-24,Grand Traverse,0,0
2020-05-24,Gratiot,2,1
2020-05-24,Hillsdale,0,0
2020-05-24,Houghton,0,0
2020-05-24,Huron,0,0
2020-05-24,Ingham,1,0
2020-05-24,Ionia,2,0
2020-05-24,Iosco,0,0
2020-05-24,Isabella,4,0
2020-05-24,Jackson,4,0
2020-05-24,Kalamazoo,4,0
2020-05-24,Kalkaska,0,0
2020-05-24,Kent,51,0
2020-05-24,Lake,0,0
2020-05-24,Lapeer,3,0
2020-05-24,Leelanau,0,0
2020-05-24,Lenawee,1,0
2020-05-24,Livingston,1,0
2020-05-24,Luce,0,0
2020-05-24,Mackinac,0,0
2020-05-24,Macomb,17,0
2020-05-24,Manistee,0,0
2020-05-24,Marquette,1,0
2020-05-24,Mason,0,0
2020-05-24,Mecosta,0,0
2020-05-24,Menominee,0,0
2020-05-24,Midland,0,0
2020-05-24,Missaukee,0,0
2020-05-24,Monroe,0,0
2020-05-24,Montcalm,-1,0
2020-05-24,Montmorency,0,0
2020-05-24,Muskegon,7,2
2020-05-24,Newaygo,10,0
2020-05-24,Oakland,23,1
2020-05-24,Oceana,8,0
2020-05-24,Ogemaw,0,0
2020-05-24,Osceola,0,0
2020-05-24,Oscoda,0,0
2020-05-24,Otsego,0,0
2020-05-24,Ottawa,23,0
2020-05-24,Presque Isle,0,0
2020-05-24,Roscommon,0,0
2020-05-24,Saginaw,7,1
2020-05-24,Sanilac,1,0
2020-05-24,Schoolcraft,0,0
2020-05-24,Shiawassee,-3,0
2020-05-24,St. Clair,1,0
2020-05-24,St. Joseph,1,0
2020-05-24,Tuscola,2,0
2020-05-24,Van Buren,0,0
2020-05-24,Washtenaw,12,0
2020-05-24,Wayne,21,2
2020-05-24,Wexford,0,0
2020-05-24,MDOC,14,2
2020-05-24,FCI,3,0
2020-05-24,Unknown,0,0
2020-05-24,Non-MI,2,0
2020-05-24,Grand Total,54679,5228
