2020-04-17,Alcona,1,0.0
2020-04-17,Allegan,29,0.0
2020-04-17,Alpena,2,1.0
2020-04-17,Antrim,8,0.0
2020-04-17,Arenac,7,0.0
2020-04-17,Barry,21,1.0
2020-04-17,Bay,69,2.0
2020-04-17,Berrien,144,8.0
2020-04-17,Branch,35,2.0
2020-04-17,Calhoun,130,5.0
2020-04-17,Cass,22,1.0
2020-04-17,Charlevoix,11,1.0
2020-04-17,Cheboygan,12,1.0
2020-04-17,Clare,7,1.0
2020-04-17,Clinton,103,6.0
2020-04-17,Crawford,22,2.0
2020-04-17,Delta,10,1.0
2020-04-17,Detroit City,7414,582.0
2020-04-17,Dickinson,3,2.0
2020-04-17,Eaton,87,5.0
2020-04-17,Emmet,21,2.0
2020-04-17,Genesee,1197,106.0
2020-04-17,Gladwin,8,0.0
2020-04-17,Gogebic,4,1.0
2020-04-17,Grand Traverse,17,4.0
2020-04-17,Gratiot,7,0.0
2020-04-17,Hillsdale,85,10.0
2020-04-17,Houghton,2,0.0
2020-04-17,Huron,8,0.0
2020-04-17,Ingham,298,6.0
2020-04-17,Ionia,20,2.0
2020-04-17,Iosco,8,1.0
2020-04-17,Isabella,46,6.0
2020-04-17,Jackson,227,9.0
2020-04-17,Kalamazoo,130,9.0
2020-04-17,Kalkaska,17,2.0
2020-04-17,Kent,430,20.0
2020-04-17,Lake,2,0.0
2020-04-17,Lapeer,140,13.0
2020-04-17,Leelanau,7,0.0
2020-04-17,Lenawee,59,0.0
2020-04-17,Livingston,269,9.0
2020-04-17,Luce,1,0.0
2020-04-17,Mackinac,5,0.0
2020-04-17,Macomb,4145,373.0
2020-04-17,Manistee,11,0.0
2020-04-17,Marquette,29,5.0
2020-04-17,Mason,4,0.0
2020-04-17,Mecosta,12,1.0
2020-04-17,Menominee,1,0.0
2020-04-17,Midland,42,1.0
2020-04-17,Missaukee,3,1.0
2020-04-17,Monroe,223,10.0
2020-04-17,Montcalm,24,1.0
2020-04-17,Montmorency,3,0.0
2020-04-17,Muskegon,128,5.0
2020-04-17,Newaygo,7,0.0
2020-04-17,Oakland,5901,442.0
2020-04-17,Oceana,4,1.0
2020-04-17,Ogemaw,5,0.0
2020-04-17,Osceola,6,0.0
2020-04-17,Oscoda,4,0.0
2020-04-17,Otsego,45,3.0
2020-04-17,Ottawa,88,5.0
2020-04-17,Presque Isle,2,0.0
2020-04-17,Roscommon,9,0.0
2020-04-17,Saginaw,369,24.0
2020-04-17,Sanilac,27,3.0
2020-04-17,Schoolcraft,3,0.0
2020-04-17,Shiawassee,86,2.0
2020-04-17,St Clair,236,8.0
2020-04-17,St Joseph,23,1.0
2020-04-17,Tuscola,54,10.0
2020-04-17,Van Buren,28,2.0
2020-04-17,Washtenaw,855,25.0
2020-04-17,Wayne,5819,462.0
2020-04-17,Wexford,7,1.0
2020-04-17,MDOC*,514,15.0
2020-04-17,FCI**,44,0.0
2020-04-17,Unknown,46,4.0
2020-04-17,Out of State,71,1.0
2020-04-17,Totals,30023,2227.0
