dates,county,cases,deaths
2020-05-29,Alcona,0,0
2020-05-29,Allegan,2,0
2020-05-29,Alpena,0,0
2020-05-29,Antrim,0,0
2020-05-29,Arenac,1,0
2020-05-29,Baraga,0,0
2020-05-29,Barry,0,0
2020-05-29,Bay,6,0
2020-05-29,Benzie,0,0
2020-05-29,Berrien,7,0
2020-05-29,Branch,2,0
2020-05-29,Calhoun,4,0
2020-05-29,Cass,0,1
2020-05-29,Charlevoix,0,0
2020-05-29,Cheboygan,0,0
2020-05-29,Chippewa,0,0
2020-05-29,Clare,0,0
2020-05-29,Clinton,0,0
2020-05-29,Crawford,0,0
2020-05-29,Delta,0,0
2020-05-29,Detroit,26,5
2020-05-29,Dickinson,0,0
2020-05-29,Eaton,2,0
2020-05-29,Emmet,0,0
2020-05-29,Genesee,15,1
2020-05-29,Gladwin,0,0
2020-05-29,Gogebic,0,0
2020-05-29,Grand Traverse,2,0
2020-05-29,Gratiot,0,0
2020-05-29,Hillsdale,0,0
2020-05-29,Houghton,0,0
2020-05-29,Huron,0,0
2020-05-29,Ingham,5,0
2020-05-29,Ionia,0,0
2020-05-29,Iosco,4,0
2020-05-29,Isabella,0,0
2020-05-29,Jackson,65,1
2020-05-29,Kalamazoo,13,0
2020-05-29,Kalkaska,0,0
2020-05-29,Kent,56,1
2020-05-29,Lake,2,0
2020-05-29,Lapeer,0,0
2020-05-29,Leelanau,0,0
2020-05-29,Lenawee,1,0
2020-05-29,Livingston,4,0
2020-05-29,Luce,0,0
2020-05-29,Mackinac,0,0
2020-05-29,Macomb,30,6
2020-05-29,Manistee,0,0
2020-05-29,Marquette,0,0
2020-05-29,Mason,1,0
2020-05-29,Mecosta,1,0
2020-05-29,Menominee,0,0
2020-05-29,Midland,0,0
2020-05-29,Missaukee,0,0
2020-05-29,Monroe,1,0
2020-05-29,Montcalm,0,0
2020-05-29,Montmorency,0,0
2020-05-29,Muskegon,12,0
2020-05-29,Newaygo,2,0
2020-05-29,Oakland,30,4
2020-05-29,Oceana,0,0
2020-05-29,Ogemaw,0,0
2020-05-29,Osceola,0,0
2020-05-29,Oscoda,0,0
2020-05-29,Otsego,0,0
2020-05-29,Ottawa,15,2
2020-05-29,Presque Isle,0,0
2020-05-29,Roscommon,0,0
2020-05-29,Saginaw,5,0
2020-05-29,Sanilac,1,0
2020-05-29,Schoolcraft,0,0
2020-05-29,Shiawassee,0,0
2020-05-29,St. Clair,10,2
2020-05-29,St. Joseph,2,0
2020-05-29,Tuscola,3,0
2020-05-29,Van Buren,2,0
2020-05-29,Washtenaw,5,0
2020-05-29,Wayne,142,10
2020-05-29,Wexford,0,0
2020-05-29,MDOC,145,1
2020-05-29,FCI,0,0
2020-05-29,Unknown,21,0
2020-05-29,Non-MI,-38,0
2020-05-29,Grand Total,56621,5406
