dates,county,cases,deaths
2020-04-13,Allegan,2,0
2020-04-13,Antrim,0,0
2020-04-13,Arenac,0,0
2020-04-13,Barry,3,0
2020-04-13,Bay,5,0
2020-04-13,Berrien,1,0
2020-04-13,Branch,2,0
2020-04-13,Calhoun,9,1
2020-04-13,Cass,0,0
2020-04-13,Charlevoix,0,1
2020-04-13,Cheboygan,2,0
2020-04-13,Clare,0,0
2020-04-13,Clinton,2,1
2020-04-13,Crawford,0,0
2020-04-13,Delta,0,0
2020-04-13,Detroit,279,27
2020-04-13,Dickinson,0,0
2020-04-13,Eaton,0,1
2020-04-13,Emmet,0,0
2020-04-13,Genesee,33,9
2020-04-13,Gladwin,0,0
2020-04-13,Gogebic,0,0
2020-04-13,Grand Traverse,0,0
2020-04-13,Gratiot,0,0
2020-04-13,Hillsdale,2,1
2020-04-13,Houghton,0,0
2020-04-13,Huron,0,0
2020-04-13,Ingham,4,1
2020-04-13,Ionia,1,0
2020-04-13,Iosco,0,0
2020-04-13,Isabella,2,1
2020-04-13,Jackson,1,2
2020-04-13,Kalamazoo,7,0
2020-04-13,Kalkaska,1,0
2020-04-13,Kent,24,0
2020-04-13,Lake,1,0
2020-04-13,Lapeer,5,0
2020-04-13,Leelanau,0,0
2020-04-13,Lenawee,3,0
2020-04-13,Livingston,16,1
2020-04-13,Luce,0,0
2020-04-13,Mackinac,0,0
2020-04-13,Macomb,164,23
2020-04-13,Manistee,0,0
2020-04-13,Marquette,2,0
2020-04-13,Mason,0,0
2020-04-13,Mecosta,0,0
2020-04-13,Menominee,0,0
2020-04-13,Midland,2,0
2020-04-13,Missaukee,0,0
2020-04-13,Monroe,7,1
2020-04-13,Montcalm,0,0
2020-04-13,Montmorency,1,0
2020-04-13,Muskegon,9,0
2020-04-13,Newaygo,0,0
2020-04-13,Oakland,158,18
2020-04-13,Oceana,0,0
2020-04-13,Ogemaw,0,0
2020-04-13,Osceola,1,0
2020-04-13,Oscoda,0,0
2020-04-13,Otsego,1,0
2020-04-13,Ottawa,3,0
2020-04-13,Presque Isle,0,0
2020-04-13,Roscommon,0,0
2020-04-13,Saginaw,19,4
2020-04-13,Sanilac,0,0
2020-04-13,Schoolcraft,1,0
2020-04-13,Shiawassee,-1,0
2020-04-13,St. Clair,7,1
2020-04-13,St. Joseph,0,1
2020-04-13,Tuscola,0,0
2020-04-13,Van Buren,1,0
2020-04-13,Washtenaw,20,0
2020-04-13,Wayne,205,29
2020-04-13,Wexford,0,0
2020-04-13,MDOC,0,0
2020-04-13,FCI,-3,0
2020-04-13,Unknown,-8,-8
2020-04-13,Non-MI,4,0
2020-04-13,Totals,25635,1602
