2020-05-17,Alcona,6,1.0
2020-05-17,Allegan,179,2.0
2020-05-17,Alpena,91,9.0
2020-05-17,Antrim,11,0.0
2020-05-17,Arenac,30,1.0
2020-05-17,Baraga,1,0.0
2020-05-17,Barry,56,1.0
2020-05-17,Bay,241,15.0
2020-05-17,Benzie,4,0.0
2020-05-17,Berrien,522,29.0
2020-05-17,Branch,95,2.0
2020-05-17,Calhoun,301,18.0
2020-05-17,Cass,59,2.0
2020-05-17,Charlevoix,14,1.0
2020-05-17,Cheboygan,19,1.0
2020-05-17,Chippewa,2,0.0
2020-05-17,Clare,14,2.0
2020-05-17,Clinton,134,10.0
2020-05-17,Crawford,57,4.0
2020-05-17,Delta,14,2.0
2020-05-17,Detroit City,10348,1255.0
2020-05-17,Dickinson,5,2.0
2020-05-17,Eaton,163,6.0
2020-05-17,Emmet,21,2.0
2020-05-17,Genesee,1866,230.0
2020-05-17,Gladwin,17,1.0
2020-05-17,Gogebic,5,1.0
2020-05-17,Grand Traverse,23,5.0
2020-05-17,Gratiot,42,4.0
2020-05-17,Hillsdale,166,23.0
2020-05-17,Houghton,2,0.0
2020-05-17,Huron,44,1.0
2020-05-17,Ingham,648,22.0
2020-05-17,Ionia,119,3.0
2020-05-17,Iosco,58,8.0
2020-05-17,Isabella,62,7.0
2020-05-17,Jackson,415,26.0
2020-05-17,Kalamazoo,707,42.0
2020-05-17,Kalkaska,17,2.0
2020-05-17,Kent,2825,55.0
2020-05-17,Lake,3,0.0
2020-05-17,Lapeer,180,30.0
2020-05-17,Leelanau,10,0.0
2020-05-17,Lenawee,136,3.0
2020-05-17,Livingston,385,25.0
2020-05-17,Luce,2,0.0
2020-05-17,Mackinac,6,0.0
2020-05-17,Macomb,6345,740.0
2020-05-17,Manistee,11,0.0
2020-05-17,Marquette,52,10.0
2020-05-17,Mason,26,0.0
2020-05-17,Mecosta,18,2.0
2020-05-17,Menominee,8,0.0
2020-05-17,Midland,70,8.0
2020-05-17,Missaukee,16,1.0
2020-05-17,Monroe,429,18.0
2020-05-17,Montcalm,53,1.0
2020-05-17,Montmorency,5,0.0
2020-05-17,Muskegon,486,24.0
2020-05-17,Newaygo,43,0.0
2020-05-17,Oakland,8043,912.0
2020-05-17,Oceana,50,2.0
2020-05-17,Ogemaw,17,0.0
2020-05-17,Osceola,10,0.0
2020-05-17,Oscoda,5,1.0
2020-05-17,Otsego,99,10.0
2020-05-17,Ottawa,531,24.0
2020-05-17,Presque Isle,11,0.0
2020-05-17,Roscommon,21,0.0
2020-05-17,Saginaw,913,97.0
2020-05-17,Sanilac,39,5.0
2020-05-17,Schoolcraft,4,0.0
2020-05-17,Shiawassee,225,20.0
2020-05-17,St Clair,403,31.0
2020-05-17,St Joseph,86,1.0
2020-05-17,Tuscola,170,18.0
2020-05-17,Van Buren,112,5.0
2020-05-17,Washtenaw,1242,88.0
2020-05-17,Wayne,8717,958.0
2020-05-17,Wexford,11,2.0
2020-05-17,MDOC*,2538,57.0
2020-05-17,FCI**,117,3.0
2020-05-17,Unknown,3,0.0
2020-05-17,Out of State,88,0.0
2020-05-17,Grand Total,51142,4891.0
