dates,county,cases,deaths
2020-05-13,Alcona,0,0
2020-05-13,Allegan,4,0
2020-05-13,Alpena,1,0
2020-05-13,Antrim,0,0
2020-05-13,Arenac,0,0
2020-05-13,Baraga,0,0
2020-05-13,Barry,2,0
2020-05-13,Bay,0,0
2020-05-13,Benzie,0,0
2020-05-13,Berrien,14,1
2020-05-13,Branch,2,0
2020-05-13,Calhoun,5,0
2020-05-13,Cass,1,0
2020-05-13,Charlevoix,0,0
2020-05-13,Cheboygan,0,0
2020-05-13,Chippewa,0,0
2020-05-13,Clare,0,0
2020-05-13,Clinton,1,0
2020-05-13,Crawford,0,0
2020-05-13,Delta,0,0
2020-05-13,Detroit,76,5
2020-05-13,Dickinson,0,0
2020-05-13,Eaton,3,0
2020-05-13,Emmet,0,0
2020-05-13,Genesee,2,2
2020-05-13,Gladwin,0,0
2020-05-13,Gogebic,0,0
2020-05-13,Grand Traverse,0,0
2020-05-13,Gratiot,1,0
2020-05-13,Hillsdale,0,0
2020-05-13,Houghton,0,0
2020-05-13,Huron,0,0
2020-05-13,Ingham,11,1
2020-05-13,Ionia,1,0
2020-05-13,Iosco,0,0
2020-05-13,Isabella,0,0
2020-05-13,Jackson,4,0
2020-05-13,Kalamazoo,7,0
2020-05-13,Kalkaska,0,0
2020-05-13,Kent,30,2
2020-05-13,Lake,0,0
2020-05-13,Lapeer,0,0
2020-05-13,Leelanau,0,0
2020-05-13,Lenawee,0,0
2020-05-13,Livingston,1,1
2020-05-13,Luce,0,0
2020-05-13,Mackinac,0,0
2020-05-13,Macomb,40,7
2020-05-13,Manistee,0,0
2020-05-13,Marquette,0,0
2020-05-13,Mason,-1,0
2020-05-13,Mecosta,0,0
2020-05-13,Menominee,0,0
2020-05-13,Midland,0,0
2020-05-13,Missaukee,0,0
2020-05-13,Monroe,5,0
2020-05-13,Montcalm,5,0
2020-05-13,Montmorency,0,0
2020-05-13,Muskegon,5,0
2020-05-13,Newaygo,1,0
2020-05-13,Oakland,46,2
2020-05-13,Oceana,4,1
2020-05-13,Ogemaw,0,0
2020-05-13,Osceola,0,0
2020-05-13,Oscoda,0,0
2020-05-13,Otsego,0,0
2020-05-13,Ottawa,14,1
2020-05-13,Presque Isle,0,0
2020-05-13,Roscommon,0,0
2020-05-13,Saginaw,20,3
2020-05-13,Sanilac,0,0
2020-05-13,Schoolcraft,0,0
2020-05-13,Shiawassee,-1,1
2020-05-13,St. Clair,7,0
2020-05-13,St. Joseph,5,0
2020-05-13,Tuscola,-1,0
2020-05-13,Van Buren,0,0
2020-05-13,Washtenaw,4,1
2020-05-13,Wayne,39,11
2020-05-13,Wexford,0,0
2020-05-13,MDOC,1,1
2020-05-13,FCI,0,0
2020-05-13,Unknown,2,0
2020-05-13,Non-MI,9,0
2020-05-13,Grand Total,48391,4714
