2020-05-18,Alcona,6,1.0
2020-05-18,Allegan,186,2.0
2020-05-18,Alpena,91,9.0
2020-05-18,Antrim,11,0.0
2020-05-18,Arenac,31,1.0
2020-05-18,Baraga,1,0.0
2020-05-18,Barry,57,1.0
2020-05-18,Bay,248,16.0
2020-05-18,Benzie,4,0.0
2020-05-18,Berrien,528,30.0
2020-05-18,Branch,95,2.0
2020-05-18,Calhoun,304,18.0
2020-05-18,Cass,60,2.0
2020-05-18,Charlevoix,14,1.0
2020-05-18,Cheboygan,19,1.0
2020-05-18,Chippewa,2,0.0
2020-05-18,Clare,15,2.0
2020-05-18,Clinton,135,10.0
2020-05-18,Crawford,57,4.0
2020-05-18,Delta,14,2.0
2020-05-18,Detroit City,10368,1260.0
2020-05-18,Dickinson,5,2.0
2020-05-18,Eaton,165,6.0
2020-05-18,Emmet,21,2.0
2020-05-18,Genesee,1869,231.0
2020-05-18,Gladwin,17,1.0
2020-05-18,Gogebic,5,1.0
2020-05-18,Grand Traverse,23,5.0
2020-05-18,Gratiot,49,4.0
2020-05-18,Hillsdale,167,23.0
2020-05-18,Houghton,2,0.0
2020-05-18,Huron,44,1.0
2020-05-18,Ingham,649,23.0
2020-05-18,Ionia,119,3.0
2020-05-18,Iosco,59,8.0
2020-05-18,Isabella,62,7.0
2020-05-18,Jackson,415,26.0
2020-05-18,Kalamazoo,719,42.0
2020-05-18,Kalkaska,17,2.0
2020-05-18,Kent,2868,56.0
2020-05-18,Lake,3,0.0
2020-05-18,Lapeer,180,30.0
2020-05-18,Leelanau,10,0.0
2020-05-18,Lenawee,136,3.0
2020-05-18,Livingston,386,25.0
2020-05-18,Luce,2,0.0
2020-05-18,Mackinac,6,0.0
2020-05-18,Macomb,6357,740.0
2020-05-18,Manistee,11,0.0
2020-05-18,Marquette,52,10.0
2020-05-18,Mason,27,0.0
2020-05-18,Mecosta,18,2.0
2020-05-18,Menominee,8,0.0
2020-05-18,Midland,71,8.0
2020-05-18,Missaukee,16,1.0
2020-05-18,Monroe,433,18.0
2020-05-18,Montcalm,55,1.0
2020-05-18,Montmorency,5,0.0
2020-05-18,Muskegon,513,24.0
2020-05-18,Newaygo,50,0.0
2020-05-18,Oakland,8050,913.0
2020-05-18,Oceana,54,2.0
2020-05-18,Ogemaw,17,0.0
2020-05-18,Osceola,10,0.0
2020-05-18,Oscoda,5,1.0
2020-05-18,Otsego,99,10.0
2020-05-18,Ottawa,558,24.0
2020-05-18,Presque Isle,11,0.0
2020-05-18,Roscommon,21,0.0
2020-05-18,Saginaw,930,99.0
2020-05-18,Sanilac,39,5.0
2020-05-18,Schoolcraft,4,0.0
2020-05-18,Shiawassee,227,20.0
2020-05-18,St Clair,407,31.0
2020-05-18,St Joseph,87,1.0
2020-05-18,Tuscola,172,19.0
2020-05-18,Van Buren,115,6.0
2020-05-18,Washtenaw,1245,89.0
2020-05-18,Wayne,8760,966.0
2020-05-18,Wexford,11,2.0
2020-05-18,MDOC*,3051,57.0
2020-05-18,FCI**,118,3.0
2020-05-18,Unknown,2,0.0
2020-05-18,Out of State,62,0.0
2020-05-18,Grand Total,51915,4915.0
