2020-04-11,Allegan,19,0.0
2020-04-11,Alpena,1,0.0
2020-04-11,Antrim,7,0.0
2020-04-11,Arenac,4,0.0
2020-04-11,Barry,8,0.0
2020-04-11,Bay,53,0.0
2020-04-11,Berrien,94,3.0
2020-04-11,Branch,26,2.0
2020-04-11,Calhoun,71,1.0
2020-04-11,Cass,12,1.0
2020-04-11,Charlevoix,11,0.0
2020-04-11,Cheboygan,11,1.0
2020-04-11,Clare,4,1.0
2020-04-11,Clinton,90,3.0
2020-04-11,Crawford,8,1.0
2020-04-11,Delta,9,1.0
2020-04-11,Detroit City,6386,348.0
2020-04-11,Dickinson,3,2.0
2020-04-11,Eaton,71,4.0
2020-04-11,Emmet,21,2.0
2020-04-11,Genesee,919,62.0
2020-04-11,Gladwin,4,0.0
2020-04-11,Gogebic,4,1.0
2020-04-11,Grand Traverse,17,3.0
2020-04-11,Gratiot,7,0.0
2020-04-11,Hillsdale,75,6.0
2020-04-11,Houghton,1,0.0
2020-04-11,Huron,5,0.0
2020-04-11,Ingham,241,3.0
2020-04-11,Ionia,14,2.0
2020-04-11,Iosco,5,1.0
2020-04-11,Isabella,38,3.0
2020-04-11,Jackson,152,4.0
2020-04-11,Kalamazoo,79,7.0
2020-04-11,Kalkaska,13,2.0
2020-04-11,Kent,270,13.0
2020-04-11,Lake,1,0.0
2020-04-11,Lapeer,95,6.0
2020-04-11,Leelanau,4,0.0
2020-04-11,Lenawee,43,0.0
2020-04-11,Livingston,206,3.0
2020-04-11,Luce,1,0.0
2020-04-11,Mackinac,4,0.0
2020-04-11,Macomb,3164,209.0
2020-04-11,Manistee,9,0.0
2020-04-11,Marquette,21,2.0
2020-04-11,Mason,2,0.0
2020-04-11,Mecosta,11,1.0
2020-04-11,Menominee,1,0.0
2020-04-11,Midland,30,1.0
2020-04-11,Missaukee,1,1.0
2020-04-11,Monroe,183,5.0
2020-04-11,Montcalm,21,1.0
2020-04-11,Muskegon,57,4.0
2020-04-11,Newaygo,6,0.0
2020-04-11,Oakland,4802,316.0
2020-04-11,Oceana,3,1.0
2020-04-11,Ogemaw,4,0.0
2020-04-11,Osceola,4,0.0
2020-04-11,Oscoda,4,0.0
2020-04-11,Otsego,31,2.0
2020-04-11,Ottawa,64,2.0
2020-04-11,Presque Isle,2,0.0
2020-04-11,Roscommon,8,0.0
2020-04-11,Saginaw,254,9.0
2020-04-11,Sanilac,23,2.0
2020-04-11,Schoolcraft,2,0.0
2020-04-11,Shiawassee,37,0.0
2020-04-11,St Clair,190,4.0
2020-04-11,St Joseph,20,0.0
2020-04-11,Tuscola,40,6.0
2020-04-11,Van Buren,21,1.0
2020-04-11,Washtenaw,685,18.0
2020-04-11,Wayne,4565,304.0
2020-04-11,Wexford,7,1.0
2020-04-11,MDOC*,364,8.0
2020-04-11,FCI**,24,0.0
2020-04-11,Unknown,86,7.0
2020-04-11,Out of State,140,1.0
2020-04-11,Totals,23993,1392.0
