2020-04-29,Alcona,4,0.0
2020-04-29,Allegan,94,2.0
2020-04-29,Alpena,76,4.0
2020-04-29,Antrim,10,0.0
2020-04-29,Arenac,18,1.0
2020-04-29,Barry,34,1.0
2020-04-29,Bay,142,4.0
2020-04-29,Benzie,6,0.0
2020-04-29,Berrien,242,15.0
2020-04-29,Branch,56,2.0
2020-04-29,Calhoun,219,11.0
2020-04-29,Cass,29,2.0
2020-04-29,Charlevoix,13,1.0
2020-04-29,Cheboygan,17,1.0
2020-04-29,Chippewa,2,0.0
2020-04-29,Clare,11,1.0
2020-04-29,Clinton,117,9.0
2020-04-29,Crawford,54,4.0
2020-04-29,Delta,13,2.0
2020-04-29,Detroit City,8957,1008.0
2020-04-29,Dickinson,3,2.0
2020-04-29,Eaton,124,6.0
2020-04-29,Emmet,21,2.0
2020-04-29,Genesee,1564,180.0
2020-04-29,Gladwin,16,1.0
2020-04-29,Gogebic,4,1.0
2020-04-29,Grand Traverse,19,5.0
2020-04-29,Gratiot,13,1.0
2020-04-29,Hillsdale,121,17.0
2020-04-29,Houghton,2,0.0
2020-04-29,Huron,16,0.0
2020-04-29,Ingham,446,10.0
2020-04-29,Ionia,60,2.0
2020-04-29,Iosco,47,4.0
2020-04-29,Isabella,60,7.0
2020-04-29,Jackson,351,19.0
2020-04-29,Kalamazoo,348,12.0
2020-04-29,Kalkaska,17,2.0
2020-04-29,Kent,1395,33.0
2020-04-29,Lake,2,0.0
2020-04-29,Lapeer,167,25.0
2020-04-29,Leelanau,10,0.0
2020-04-29,Lenawee,92,1.0
2020-04-29,Livingston,335,18.0
2020-04-29,Luce,1,0.0
2020-04-29,Mackinac,6,0.0
2020-04-29,Macomb,5430,597.0
2020-04-29,Manistee,11,0.0
2020-04-29,Marquette,45,8.0
2020-04-29,Mason,8,0.0
2020-04-29,Mecosta,14,1.0
2020-04-29,Menominee,5,0.0
2020-04-29,Midland,59,5.0
2020-04-29,Missaukee,15,1.0
2020-04-29,Monroe,284,12.0
2020-04-29,Montcalm,38,1.0
2020-04-29,Montmorency,5,0.0
2020-04-29,Muskegon,262,16.0
2020-04-29,Newaygo,22,0.0
2020-04-29,Oakland,7159,668.0
2020-04-29,Oceana,9,1.0
2020-04-29,Ogemaw,12,0.0
2020-04-29,Osceola,8,0.0
2020-04-29,Oscoda,4,0.0
2020-04-29,Otsego,90,8.0
2020-04-29,Ottawa,224,9.0
2020-04-29,Presque Isle,12,0.0
2020-04-29,Roscommon,15,0.0
2020-04-29,Saginaw,632,56.0
2020-04-29,Sanilac,34,4.0
2020-04-29,Schoolcraft,3,0.0
2020-04-29,Shiawassee,173,8.0
2020-04-29,St Clair,313,21.0
2020-04-29,St Joseph,30,1.0
2020-04-29,Tuscola,98,13.0
2020-04-29,Van Buren,46,2.0
2020-04-29,Washtenaw,1049,59.0
2020-04-29,Wayne,7537,719.0
2020-04-29,Wexford,10,2.0
2020-04-29,MDOC*,1264,41.0
2020-04-29,FCI**,86,1.0
2020-04-29,Out of State,39,0.0
2020-04-29,Totals,40399,3670.0
