2020-05-04,Alcona,4,1.0
2020-05-04,Allegan,116,2.0
2020-05-04,Alpena,83,7.0
2020-05-04,Antrim,10,0.0
2020-05-04,Arenac,28,1.0
2020-05-04,Baraga,1,0.0
2020-05-04,Barry,37,1.0
2020-05-04,Bay,161,8.0
2020-05-04,Benzie,4,0.0
2020-05-04,Berrien,304,20.0
2020-05-04,Branch,66,2.0
2020-05-04,Calhoun,244,16.0
2020-05-04,Cass,33,2.0
2020-05-04,Charlevoix,13,1.0
2020-05-04,Cheboygan,19,1.0
2020-05-04,Chippewa,2,0.0
2020-05-04,Clare,11,2.0
2020-05-04,Clinton,119,10.0
2020-05-04,Crawford,56,4.0
2020-05-04,Delta,13,2.0
2020-05-04,Detroit City,9394,1097.0
2020-05-04,Dickinson,3,2.0
2020-05-04,Eaton,137,6.0
2020-05-04,Emmet,21,2.0
2020-05-04,Genesee,1647,199.0
2020-05-04,Gladwin,14,1.0
2020-05-04,Gogebic,5,1.0
2020-05-04,Grand Traverse,20,5.0
2020-05-04,Gratiot,25,2.0
2020-05-04,Hillsdale,131,21.0
2020-05-04,Houghton,2,0.0
2020-05-04,Huron,24,1.0
2020-05-04,Ingham,506,13.0
2020-05-04,Ionia,90,2.0
2020-05-04,Iosco,52,7.0
2020-05-04,Isabella,61,7.0
2020-05-04,Jackson,363,26.0
2020-05-04,Kalamazoo,480,22.0
2020-05-04,Kalkaska,17,2.0
2020-05-04,Kent,1854,39.0
2020-05-04,Lake,2,0.0
2020-05-04,Lapeer,171,27.0
2020-05-04,Leelanau,9,0.0
2020-05-04,Lenawee,110,2.0
2020-05-04,Livingston,356,20.0
2020-05-04,Luce,1,0.0
2020-05-04,Mackinac,6,0.0
2020-05-04,Macomb,5736,643.0
2020-05-04,Manistee,11,0.0
2020-05-04,Marquette,50,8.0
2020-05-04,Mason,12,0.0
2020-05-04,Mecosta,14,2.0
2020-05-04,Menominee,6,0.0
2020-05-04,Midland,62,7.0
2020-05-04,Missaukee,16,1.0
2020-05-04,Monroe,320,13.0
2020-05-04,Montcalm,45,1.0
2020-05-04,Montmorency,5,0.0
2020-05-04,Muskegon,313,17.0
2020-05-04,Newaygo,28,0.0
2020-05-04,Oakland,7499,762.0
2020-05-04,Oceana,19,1.0
2020-05-04,Ogemaw,15,0.0
2020-05-04,Osceola,8,0.0
2020-05-04,Oscoda,5,0.0
2020-05-04,Otsego,93,8.0
2020-05-04,Ottawa,281,12.0
2020-05-04,Presque Isle,11,0.0
2020-05-04,Roscommon,18,0.0
2020-05-04,Saginaw,728,68.0
2020-05-04,Sanilac,36,5.0
2020-05-04,Schoolcraft,3,0.0
2020-05-04,Shiawassee,185,12.0
2020-05-04,St Clair,339,21.0
2020-05-04,St Joseph,42,1.0
2020-05-04,Tuscola,113,14.0
2020-05-04,Van Buren,67,2.0
2020-05-04,Washtenaw,1118,76.0
2020-05-04,Wayne,7920,827.0
2020-05-04,Wexford,9,2.0
2020-05-04,MDOC*,1870,45.0
2020-05-04,FCI**,95,2.0
2020-05-04,Unknown,11,1.0
2020-05-04,Out of State,22,0.0
2020-05-04,Totals,43950,4135.0
