dates,county,cases,deaths
2020-05-17,Alcona,0,0
2020-05-17,Allegan,5,0
2020-05-17,Alpena,0,0
2020-05-17,Antrim,0,0
2020-05-17,Arenac,0,0
2020-05-17,Baraga,0,0
2020-05-17,Barry,0,0
2020-05-17,Bay,7,0
2020-05-17,Benzie,0,0
2020-05-17,Berrien,22,1
2020-05-17,Branch,0,0
2020-05-17,Calhoun,6,0
2020-05-17,Cass,6,0
2020-05-17,Charlevoix,0,0
2020-05-17,Cheboygan,0,0
2020-05-17,Chippewa,-1,0
2020-05-17,Clare,0,0
2020-05-17,Clinton,2,0
2020-05-17,Crawford,0,0
2020-05-17,Delta,0,0
2020-05-17,Detroit,21,0
2020-05-17,Dickinson,0,0
2020-05-17,Eaton,1,0
2020-05-17,Emmet,0,0
2020-05-17,Genesee,21,0
2020-05-17,Gladwin,0,0
2020-05-17,Gogebic,1,0
2020-05-17,Grand Traverse,0,0
2020-05-17,Gratiot,0,0
2020-05-17,Hillsdale,0,0
2020-05-17,Houghton,0,0
2020-05-17,Huron,3,0
2020-05-17,Ingham,5,1
2020-05-17,Ionia,1,0
2020-05-17,Iosco,0,0
2020-05-17,Isabella,0,0
2020-05-17,Jackson,1,0
2020-05-17,Kalamazoo,-1,0
2020-05-17,Kalkaska,0,0
2020-05-17,Kent,59,1
2020-05-17,Lake,0,0
2020-05-17,Lapeer,0,0
2020-05-17,Leelanau,0,0
2020-05-17,Lenawee,2,0
2020-05-17,Livingston,2,0
2020-05-17,Luce,0,0
2020-05-17,Mackinac,0,0
2020-05-17,Macomb,41,1
2020-05-17,Manistee,0,0
2020-05-17,Marquette,0,0
2020-05-17,Mason,1,0
2020-05-17,Mecosta,-1,0
2020-05-17,Menominee,0,0
2020-05-17,Midland,0,0
2020-05-17,Missaukee,0,0
2020-05-17,Monroe,9,0
2020-05-17,Montcalm,0,0
2020-05-17,Montmorency,0,0
2020-05-17,Muskegon,18,1
2020-05-17,Newaygo,2,0
2020-05-17,Oakland,20,2
2020-05-17,Oceana,3,0
2020-05-17,Ogemaw,0,0
2020-05-17,Osceola,1,0
2020-05-17,Oscoda,0,0
2020-05-17,Otsego,0,0
2020-05-17,Ottawa,13,0
2020-05-17,Presque Isle,0,0
2020-05-17,Roscommon,0,0
2020-05-17,Saginaw,10,0
2020-05-17,Sanilac,1,0
2020-05-17,Schoolcraft,0,0
2020-05-17,Shiawassee,2,1
2020-05-17,St. Clair,-5,1
2020-05-17,St. Joseph,2,0
2020-05-17,Tuscola,5,0
2020-05-17,Van Buren,2,0
2020-05-17,Washtenaw,1,0
2020-05-17,Wayne,28,1
2020-05-17,Wexford,0,0
2020-05-17,MDOC,322,1
2020-05-17,FCI,1,0
2020-05-17,Unknown,-1,0
2020-05-17,Non-MI,0,0
2020-05-17,Grand Total,51142,4891
