dates,county,cases,deaths
2020-05-19,Alcona,0,0
2020-05-19,Allegan,-2,1
2020-05-19,Alpena,0,0
2020-05-19,Antrim,0,0
2020-05-19,Arenac,0,0
2020-05-19,Baraga,0,0
2020-05-19,Barry,1,0
2020-05-19,Bay,2,0
2020-05-19,Benzie,0,0
2020-05-19,Berrien,10,3
2020-05-19,Branch,0,0
2020-05-19,Calhoun,4,1
2020-05-19,Cass,1,0
2020-05-19,Charlevoix,0,0
2020-05-19,Cheboygan,0,0
2020-05-19,Chippewa,0,0
2020-05-19,Clare,0,0
2020-05-19,Clinton,1,0
2020-05-19,Crawford,0,1
2020-05-19,Delta,1,0
2020-05-19,Detroit,49,16
2020-05-19,Dickinson,0,0
2020-05-19,Eaton,0,0
2020-05-19,Emmet,0,0
2020-05-19,Genesee,22,4
2020-05-19,Gladwin,0,0
2020-05-19,Gogebic,0,0
2020-05-19,Grand Traverse,0,0
2020-05-19,Gratiot,1,0
2020-05-19,Hillsdale,-2,1
2020-05-19,Houghton,0,0
2020-05-19,Huron,0,0
2020-05-19,Ingham,1,0
2020-05-19,Ionia,4,0
2020-05-19,Iosco,6,0
2020-05-19,Isabella,0,0
2020-05-19,Jackson,3,0
2020-05-19,Kalamazoo,20,2
2020-05-19,Kalkaska,0,0
2020-05-19,Kent,66,2
2020-05-19,Lake,0,0
2020-05-19,Lapeer,0,0
2020-05-19,Leelanau,1,0
2020-05-19,Lenawee,4,0
2020-05-19,Livingston,-1,1
2020-05-19,Luce,0,0
2020-05-19,Mackinac,0,0
2020-05-19,Macomb,10,13
2020-05-19,Manistee,0,0
2020-05-19,Marquette,0,0
2020-05-19,Mason,0,0
2020-05-19,Mecosta,1,0
2020-05-19,Menominee,0,0
2020-05-19,Midland,5,0
2020-05-19,Missaukee,0,0
2020-05-19,Monroe,0,0
2020-05-19,Montcalm,1,0
2020-05-19,Montmorency,0,0
2020-05-19,Muskegon,6,1
2020-05-19,Newaygo,1,0
2020-05-19,Oakland,28,15
2020-05-19,Oceana,4,0
2020-05-19,Ogemaw,1,0
2020-05-19,Osceola,0,0
2020-05-19,Oscoda,0,0
2020-05-19,Otsego,0,0
2020-05-19,Ottawa,15,1
2020-05-19,Presque Isle,0,0
2020-05-19,Roscommon,0,0
2020-05-19,Saginaw,10,0
2020-05-19,Sanilac,0,0
2020-05-19,Schoolcraft,0,0
2020-05-19,Shiawassee,8,1
2020-05-19,St. Clair,5,1
2020-05-19,St. Joseph,3,0
2020-05-19,Tuscola,1,2
2020-05-19,Van Buren,1,0
2020-05-19,Washtenaw,6,0
2020-05-19,Wayne,115,33
2020-05-19,Wexford,0,0
2020-05-19,MDOC,71,3
2020-05-19,FCI,0,0
2020-05-19,Unknown,0,0
2020-05-19,Non-MI,-49,0
2020-05-19,Grand Total,52350,5017
