dates,county,cases,deaths
2020-04-15,Alcona,1,0
2020-04-15,Allegan,2,0
2020-04-15,Alpena,0,0
2020-04-15,Antrim,1,0
2020-04-15,Arenac,2,0
2020-04-15,Barry,4,0
2020-04-15,Bay,4,0
2020-04-15,Berrien,12,2
2020-04-15,Branch,1,0
2020-04-15,Calhoun,14,0
2020-04-15,Cass,4,0
2020-04-15,Charlevoix,0,0
2020-04-15,Cheboygan,0,0
2020-04-15,Clare,1,0
2020-04-15,Clinton,2,1
2020-04-15,Crawford,1,0
2020-04-15,Delta,0,0
2020-04-15,Detroit,132,48
2020-04-15,Dickinson,0,0
2020-04-15,Eaton,1,0
2020-04-15,Emmet,0,0
2020-04-15,Genesee,54,3
2020-04-15,Gladwin,1,0
2020-04-15,Gogebic,0,0
2020-04-15,Grand Traverse,0,0
2020-04-15,Gratiot,0,0
2020-04-15,Hillsdale,2,0
2020-04-15,Houghton,0,0
2020-04-15,Huron,1,0
2020-04-15,Ingham,7,1
2020-04-15,Ionia,1,0
2020-04-15,Iosco,0,0
2020-04-15,Isabella,1,0
2020-04-15,Jackson,12,1
2020-04-15,Kalamazoo,9,0
2020-04-15,Kalkaska,2,0
2020-04-15,Kent,29,2
2020-04-15,Lake,0,0
2020-04-15,Lapeer,8,1
2020-04-15,Leelanau,1,0
2020-04-15,Lenawee,3,0
2020-04-15,Livingston,16,1
2020-04-15,Luce,0,0
2020-04-15,Mackinac,0,0
2020-04-15,Macomb,172,37
2020-04-15,Manistee,0,0
2020-04-15,Marquette,1,0
2020-04-15,Mason,0,0
2020-04-15,Mecosta,0,0
2020-04-15,Menominee,0,0
2020-04-15,Midland,3,0
2020-04-15,Missaukee,1,0
2020-04-15,Monroe,15,1
2020-04-15,Montcalm,0,0
2020-04-15,Montmorency,0,0
2020-04-15,Muskegon,8,0
2020-04-15,Newaygo,0,0
2020-04-15,Oakland,212,28
2020-04-15,Oceana,0,0
2020-04-15,Ogemaw,0,0
2020-04-15,Osceola,0,0
2020-04-15,Oscoda,0,0
2020-04-15,Otsego,1,0
2020-04-15,Ottawa,7,0
2020-04-15,Presque Isle,0,0
2020-04-15,Roscommon,0,0
2020-04-15,Saginaw,11,2
2020-04-15,Sanilac,2,0
2020-04-15,Schoolcraft,0,0
2020-04-15,Shiawassee,1,1
2020-04-15,St. Clair,10,1
2020-04-15,St. Joseph,0,0
2020-04-15,Tuscola,2,0
2020-04-15,Van Buren,4,0
2020-04-15,Washtenaw,26,3
2020-04-15,Wayne,203,16
2020-04-15,Wexford,0,0
2020-04-15,MDOC,43,3
2020-04-15,FCI,13,0
2020-04-15,Unknown,-15,1
2020-04-15,Non-MI,9,0
2020-04-15,Totals,28059,1921
