2020-04-24,Alcona,4,0.0
2020-04-24,Allegan,60,1.0
2020-04-24,Alpena,60,2.0
2020-04-24,Antrim,9,0.0
2020-04-24,Arenac,16,1.0
2020-04-24,Barry,29,1.0
2020-04-24,Bay,107,2.0
2020-04-24,Benzie,4,0.0
2020-04-24,Berrien,210,11.0
2020-04-24,Branch,46,2.0
2020-04-24,Calhoun,190,10.0
2020-04-24,Cass,25,2.0
2020-04-24,Charlevoix,13,1.0
2020-04-24,Cheboygan,15,1.0
2020-04-24,Chippewa,2,0.0
2020-04-24,Clare,10,1.0
2020-04-24,Clinton,106,9.0
2020-04-24,Crawford,46,3.0
2020-04-24,Delta,12,2.0
2020-04-24,Detroit City,8473,830.0
2020-04-24,Dickinson,3,2.0
2020-04-24,Eaton,114,5.0
2020-04-24,Emmet,21,2.0
2020-04-24,Genesee,1434,151.0
2020-04-24,Gladwin,10,1.0
2020-04-24,Gogebic,4,1.0
2020-04-24,Grand Traverse,19,5.0
2020-04-24,Gratiot,8,1.0
2020-04-24,Hillsdale,109,12.0
2020-04-24,Houghton,2,0.0
2020-04-24,Huron,10,0.0
2020-04-24,Ingham,391,9.0
2020-04-24,Ionia,37,2.0
2020-04-24,Iosco,29,4.0
2020-04-24,Isabella,55,7.0
2020-04-24,Jackson,313,15.0
2020-04-24,Kalamazoo,266,11.0
2020-04-24,Kalkaska,17,2.0
2020-04-24,Kent,906,29.0
2020-04-24,Lake,2,0.0
2020-04-24,Lapeer,163,23.0
2020-04-24,Leelanau,8,0.0
2020-04-24,Lenawee,80,0.0
2020-04-24,Livingston,312,11.0
2020-04-24,Luce,1,0.0
2020-04-24,Mackinac,5,0.0
2020-04-24,Macomb,5022,504.0
2020-04-24,Manistee,12,0.0
2020-04-24,Marquette,39,6.0
2020-04-24,Mason,5,0.0
2020-04-24,Mecosta,14,1.0
2020-04-24,Menominee,2,0.0
2020-04-24,Midland,50,3.0
2020-04-24,Missaukee,14,1.0
2020-04-24,Monroe,262,11.0
2020-04-24,Montcalm,28,1.0
2020-04-24,Montmorency,6,0.0
2020-04-24,Muskegon,204,13.0
2020-04-24,Newaygo,13,0.0
2020-04-24,Oakland,6804,585.0
2020-04-24,Oceana,4,1.0
2020-04-24,Ogemaw,8,0.0
2020-04-24,Osceola,8,0.0
2020-04-24,Oscoda,4,0.0
2020-04-24,Otsego,84,7.0
2020-04-24,Ottawa,167,8.0
2020-04-24,Presque Isle,9,0.0
2020-04-24,Roscommon,12,0.0
2020-04-24,Saginaw,534,40.0
2020-04-24,Sanilac,34,4.0
2020-04-24,Schoolcraft,3,0.0
2020-04-24,Shiawassee,130,6.0
2020-04-24,St Clair,294,16.0
2020-04-24,St Joseph,27,1.0
2020-04-24,Tuscola,78,12.0
2020-04-24,Van Buren,34,2.0
2020-04-24,Washtenaw,974,47.0
2020-04-24,Wayne,6934,613.0
2020-04-24,Wexford,8,1.0
2020-04-24,MDOC*,973,28.0
2020-04-24,FCI**,68,0.0
2020-04-24,Unknown,9,1.0
2020-04-24,Out of State,14,1.0
2020-04-24,Totals,36641,3085.0
