2020-04-22,Alcona,4,0.0
2020-04-22,Allegan,50,0.0
2020-04-22,Alpena,38,1.0
2020-04-22,Antrim,9,0.0
2020-04-22,Arenac,13,1.0
2020-04-22,Barry,28,1.0
2020-04-22,Bay,93,2.0
2020-04-22,Benzie,4,0.0
2020-04-22,Berrien,177,11.0
2020-04-22,Branch,42,2.0
2020-04-22,Calhoun,168,5.0
2020-04-22,Cass,23,1.0
2020-04-22,Charlevoix,12,1.0
2020-04-22,Cheboygan,14,1.0
2020-04-22,Chippewa,1,0.0
2020-04-22,Clare,10,1.0
2020-04-22,Clinton,106,7.0
2020-04-22,Crawford,32,2.0
2020-04-22,Delta,12,2.0
2020-04-22,Detroit City,8026,747.0
2020-04-22,Dickinson,3,2.0
2020-04-22,Eaton,104,5.0
2020-04-22,Emmet,22,2.0
2020-04-22,Genesee,1362,138.0
2020-04-22,Gladwin,10,1.0
2020-04-22,Gogebic,4,1.0
2020-04-22,Grand Traverse,19,5.0
2020-04-22,Gratiot,8,1.0
2020-04-22,Hillsdale,97,12.0
2020-04-22,Houghton,2,0.0
2020-04-22,Huron,9,0.0
2020-04-22,Ingham,350,7.0
2020-04-22,Ionia,27,2.0
2020-04-22,Iosco,15,2.0
2020-04-22,Isabella,54,7.0
2020-04-22,Jackson,289,12.0
2020-04-22,Kalamazoo,212,11.0
2020-04-22,Kalkaska,17,2.0
2020-04-22,Kent,757,25.0
2020-04-22,Lake,2,0.0
2020-04-22,Lapeer,154,23.0
2020-04-22,Leelanau,8,0.0
2020-04-22,Lenawee,77,0.0
2020-04-22,Livingston,308,11.0
2020-04-22,Luce,1,0.0
2020-04-22,Mackinac,5,0.0
2020-04-22,Macomb,4628,473.0
2020-04-22,Manistee,11,0.0
2020-04-22,Marquette,35,6.0
2020-04-22,Mason,5,0.0
2020-04-22,Mecosta,13,1.0
2020-04-22,Menominee,1,0.0
2020-04-22,Midland,47,3.0
2020-04-22,Missaukee,12,1.0
2020-04-22,Monroe,247,10.0
2020-04-22,Montcalm,26,1.0
2020-04-22,Montmorency,6,0.0
2020-04-22,Muskegon,173,11.0
2020-04-22,Newaygo,12,0.0
2020-04-22,Oakland,6463,529.0
2020-04-22,Oceana,4,1.0
2020-04-22,Ogemaw,6,0.0
2020-04-22,Osceola,8,0.0
2020-04-22,Oscoda,4,0.0
2020-04-22,Otsego,78,6.0
2020-04-22,Ottawa,149,7.0
2020-04-22,Presque Isle,6,0.0
2020-04-22,Roscommon,11,0.0
2020-04-22,Saginaw,474,35.0
2020-04-22,Sanilac,32,3.0
2020-04-22,Schoolcraft,3,0.0
2020-04-22,Shiawassee,123,3.0
2020-04-22,St Clair,271,16.0
2020-04-22,St Joseph,27,1.0
2020-04-22,Tuscola,71,11.0
2020-04-22,Van Buren,36,2.0
2020-04-22,Washtenaw,912,40.0
2020-04-22,Wayne,6535,572.0
2020-04-22,Wexford,7,1.0
2020-04-22,MDOC*,655,25.0
2020-04-22,FCI**,57,0.0
2020-04-22,Unknown,3,0.0
2020-04-22,Out of State,37,1.0
2020-04-22,Totals,33966,2813.0
