dates,county,cases,deaths
2020-05-09,Alcona,0,0
2020-05-09,Allegan,6,0
2020-05-09,Alpena,1,0
2020-05-09,Antrim,0,0
2020-05-09,Arenac,0,0
2020-05-09,Baraga,0,0
2020-05-09,Barry,5,0
2020-05-09,Bay,4,0
2020-05-09,Benzie,0,0
2020-05-09,Berrien,8,0
2020-05-09,Branch,3,0
2020-05-09,Calhoun,4,0
2020-05-09,Cass,2,0
2020-05-09,Charlevoix,0,0
2020-05-09,Cheboygan,0,0
2020-05-09,Chippewa,0,0
2020-05-09,Clare,0,0
2020-05-09,Clinton,1,0
2020-05-09,Crawford,1,0
2020-05-09,Delta,-1,0
2020-05-09,Detroit,61,27
2020-05-09,Dickinson,0,0
2020-05-09,Eaton,-2,0
2020-05-09,Emmet,0,0
2020-05-09,Genesee,11,9
2020-05-09,Gladwin,0,0
2020-05-09,Gogebic,0,0
2020-05-09,Grand Traverse,0,0
2020-05-09,Gratiot,2,1
2020-05-09,Hillsdale,0,0
2020-05-09,Houghton,0,0
2020-05-09,Huron,0,0
2020-05-09,Ingham,12,0
2020-05-09,Ionia,4,0
2020-05-09,Iosco,0,0
2020-05-09,Isabella,0,0
2020-05-09,Jackson,8,1
2020-05-09,Kalamazoo,18,2
2020-05-09,Kalkaska,0,0
2020-05-09,Kent,78,0
2020-05-09,Lake,0,0
2020-05-09,Lapeer,1,0
2020-05-09,Leelanau,0,0
2020-05-09,Lenawee,1,0
2020-05-09,Livingston,1,2
2020-05-09,Luce,0,0
2020-05-09,Mackinac,0,0
2020-05-09,Macomb,56,15
2020-05-09,Manistee,0,0
2020-05-09,Marquette,0,0
2020-05-09,Mason,1,0
2020-05-09,Mecosta,0,0
2020-05-09,Menominee,0,0
2020-05-09,Midland,0,0
2020-05-09,Missaukee,0,0
2020-05-09,Monroe,4,0
2020-05-09,Montcalm,0,0
2020-05-09,Montmorency,0,0
2020-05-09,Muskegon,10,1
2020-05-09,Newaygo,0,0
2020-05-09,Oakland,28,36
2020-05-09,Oceana,1,0
2020-05-09,Ogemaw,0,0
2020-05-09,Osceola,0,0
2020-05-09,Oscoda,0,1
2020-05-09,Otsego,2,0
2020-05-09,Ottawa,20,2
2020-05-09,Presque Isle,0,0
2020-05-09,Roscommon,0,0
2020-05-09,Saginaw,1,4
2020-05-09,Sanilac,-1,0
2020-05-09,Schoolcraft,0,0
2020-05-09,Shiawassee,2,1
2020-05-09,St. Clair,0,2
2020-05-09,St. Joseph,14,0
2020-05-09,Tuscola,1,0
2020-05-09,Van Buren,3,1
2020-05-09,Washtenaw,16,1
2020-05-09,Wayne,75,27
2020-05-09,Wexford,0,0
2020-05-09,MDOC,12,0
2020-05-09,FCI,1,0
2020-05-09,Unknown,-59,0
2020-05-09,Non-MI,14,0
