2020-04-15,Alcona,1,0.0
2020-04-15,Allegan,25,0.0
2020-04-15,Alpena,1,0.0
2020-04-15,Antrim,9,0.0
2020-04-15,Arenac,7,0.0
2020-04-15,Barry,18,1.0
2020-04-15,Bay,64,2.0
2020-04-15,Berrien,123,7.0
2020-04-15,Branch,30,2.0
2020-04-15,Calhoun,104,3.0
2020-04-15,Cass,17,1.0
2020-04-15,Charlevoix,11,1.0
2020-04-15,Cheboygan,12,1.0
2020-04-15,Clare,5,1.0
2020-04-15,Clinton,100,5.0
2020-04-15,Crawford,16,1.0
2020-04-15,Delta,9,1.0
2020-04-15,Detroit City,7136,475.0
2020-04-15,Dickinson,3,2.0
2020-04-15,Eaton,77,5.0
2020-04-15,Emmet,21,2.0
2020-04-15,Genesee,1084,89.0
2020-04-15,Gladwin,6,0.0
2020-04-15,Gogebic,4,1.0
2020-04-15,Grand Traverse,17,3.0
2020-04-15,Gratiot,7,0.0
2020-04-15,Hillsdale,81,9.0
2020-04-15,Houghton,2,0.0
2020-04-15,Huron,7,0.0
2020-04-15,Ingham,270,5.0
2020-04-15,Ionia,18,2.0
2020-04-15,Iosco,4,1.0
2020-04-15,Isabella,43,4.0
2020-04-15,Jackson,195,8.0
2020-04-15,Kalamazoo,103,8.0
2020-04-15,Kalkaska,16,2.0
2020-04-15,Kent,354,16.0
2020-04-15,Lake,2,0.0
2020-04-15,Lapeer,125,10.0
2020-04-15,Leelanau,5,0.0
2020-04-15,Lenawee,56,0.0
2020-04-15,Livingston,254,7.0
2020-04-15,Luce,1,0.0
2020-04-15,Mackinac,4,0.0
2020-04-15,Macomb,3792,330.0
2020-04-15,Manistee,10,0.0
2020-04-15,Marquette,27,5.0
2020-04-15,Mason,3,0.0
2020-04-15,Mecosta,11,1.0
2020-04-15,Menominee,1,0.0
2020-04-15,Midland,36,1.0
2020-04-15,Missaukee,2,1.0
2020-04-15,Monroe,211,9.0
2020-04-15,Montcalm,23,1.0
2020-04-15,Montmorency,1,0.0
2020-04-15,Muskegon,93,5.0
2020-04-15,Newaygo,7,0.0
2020-04-15,Oakland,5576,392.0
2020-04-15,Oceana,3,1.0
2020-04-15,Ogemaw,4,0.0
2020-04-15,Osceola,5,0.0
2020-04-15,Oscoda,4,0.0
2020-04-15,Otsego,35,2.0
2020-04-15,Ottawa,74,2.0
2020-04-15,Presque Isle,2,0.0
2020-04-15,Roscommon,9,0.0
2020-04-15,Saginaw,313,19.0
2020-04-15,Sanilac,25,2.0
2020-04-15,Schoolcraft,3,0.0
2020-04-15,Shiawassee,63,2.0
2020-04-15,St Clair,221,8.0
2020-04-15,St Joseph,22,1.0
2020-04-15,Tuscola,47,9.0
2020-04-15,Van Buren,26,2.0
2020-04-15,Washtenaw,798,24.0
2020-04-15,Wayne,5408,409.0
2020-04-15,Wexford,7,1.0
2020-04-15,MDOC*,472,12.0
2020-04-15,FCI**,36,0.0
2020-04-15,Unknown,76,5.0
2020-04-15,Out of State,166,2.0
2020-04-15,Totals,28059,1921.0
