dates,county,cases,deaths
2020-05-25,Alcona,0,0
2020-05-25,Allegan,0,-1
2020-05-25,Alpena,0,0
2020-05-25,Antrim,0,0
2020-05-25,Arenac,1,0
2020-05-25,Baraga,0,0
2020-05-25,Barry,1,0
2020-05-25,Bay,4,0
2020-05-25,Benzie,0,0
2020-05-25,Berrien,6,0
2020-05-25,Branch,1,0
2020-05-25,Calhoun,6,0
2020-05-25,Cass,0,0
2020-05-25,Charlevoix,1,0
2020-05-25,Cheboygan,0,0
2020-05-25,Chippewa,0,0
2020-05-25,Clare,0,0
2020-05-25,Clinton,0,0
2020-05-25,Crawford,0,0
2020-05-25,Delta,0,0
2020-05-25,Detroit,28,2
2020-05-25,Dickinson,0,0
2020-05-25,Eaton,2,0
2020-05-25,Emmet,0,0
2020-05-25,Genesee,13,2
2020-05-25,Gladwin,0,0
2020-05-25,Gogebic,0,0
2020-05-25,Grand Traverse,0,0
2020-05-25,Gratiot,2,0
2020-05-25,Hillsdale,2,0
2020-05-25,Houghton,0,0
2020-05-25,Huron,0,0
2020-05-25,Ingham,5,0
2020-05-25,Ionia,0,0
2020-05-25,Iosco,5,0
2020-05-25,Isabella,0,0
2020-05-25,Jackson,2,0
2020-05-25,Kalamazoo,4,2
2020-05-25,Kalkaska,0,0
2020-05-25,Kent,26,1
2020-05-25,Lake,1,0
2020-05-25,Lapeer,-2,0
2020-05-25,Leelanau,0,0
2020-05-25,Lenawee,0,0
2020-05-25,Livingston,0,0
2020-05-25,Luce,0,0
2020-05-25,Mackinac,0,0
2020-05-25,Macomb,17,0
2020-05-25,Manistee,0,0
2020-05-25,Marquette,0,0
2020-05-25,Mason,0,0
2020-05-25,Mecosta,0,0
2020-05-25,Menominee,0,0
2020-05-25,Midland,0,0
2020-05-25,Missaukee,0,0
2020-05-25,Monroe,2,0
2020-05-25,Montcalm,0,0
2020-05-25,Montmorency,0,0
2020-05-25,Muskegon,13,1
2020-05-25,Newaygo,2,0
2020-05-25,Oakland,11,0
2020-05-25,Oceana,2,0
2020-05-25,Ogemaw,0,0
2020-05-25,Osceola,0,0
2020-05-25,Oscoda,0,0
2020-05-25,Otsego,0,0
2020-05-25,Ottawa,13,1
2020-05-25,Presque Isle,0,0
2020-05-25,Roscommon,0,0
2020-05-25,Saginaw,8,0
2020-05-25,Sanilac,0,0
2020-05-25,Schoolcraft,0,0
2020-05-25,Shiawassee,0,0
2020-05-25,St. Clair,1,1
2020-05-25,St. Joseph,1,0
2020-05-25,Tuscola,0,0
2020-05-25,Van Buren,2,0
2020-05-25,Washtenaw,4,0
2020-05-25,Wayne,17,3
2020-05-25,Wexford,0,0
2020-05-25,MDOC,0,0
2020-05-25,FCI,0,0
2020-05-25,Unknown,-1,0
2020-05-25,Non-MI,2,0
2020-05-25,Grand Total,54881,5240
