dates,county,cases,deaths
2020-04-18,Alcona,0,0
2020-04-18,Allegan,4,0
2020-04-18,Alpena,0,0
2020-04-18,Antrim,0,0
2020-04-18,Arenac,2,0
2020-04-18,Barry,0,0
2020-04-18,Bay,10,0
2020-04-18,Benzie,2,0
2020-04-18,Berrien,9,0
2020-04-18,Branch,0,0
2020-04-18,Calhoun,6,0
2020-04-18,Cass,0,0
2020-04-18,Charlevoix,1,0
2020-04-18,Cheboygan,2,0
2020-04-18,Chippewa,1,0
2020-04-18,Clare,1,0
2020-04-18,Clinton,0,0
2020-04-18,Crawford,4,0
2020-04-18,Delta,2,0
2020-04-18,Detroit,83,7
2020-04-18,Dickinson,0,0
2020-04-18,Eaton,1,0
2020-04-18,Emmet,0,0
2020-04-18,Genesee,31,6
2020-04-18,Gladwin,1,0
2020-04-18,Gogebic,0,0
2020-04-18,Grand Traverse,1,0
2020-04-18,Gratiot,0,0
2020-04-18,Hillsdale,4,1
2020-04-18,Houghton,0,0
2020-04-18,Huron,2,0
2020-04-18,Ingham,6,0
2020-04-18,Ionia,2,0
2020-04-18,Iosco,3,0
2020-04-18,Isabella,5,1
2020-04-18,Jackson,5,0
2020-04-18,Kalamazoo,24,0
2020-04-18,Kalkaska,0,0
2020-04-18,Kent,30,3
2020-04-18,Lake,0,0
2020-04-18,Lapeer,1,5
2020-04-18,Leelanau,0,0
2020-04-18,Lenawee,3,0
2020-04-18,Livingston,7,1
2020-04-18,Luce,0,0
2020-04-18,Mackinac,-1,0
2020-04-18,Macomb,106,11
2020-04-18,Manistee,0,0
2020-04-18,Marquette,0,1
2020-04-18,Mason,0,0
2020-04-18,Mecosta,0,0
2020-04-18,Menominee,0,0
2020-04-18,Midland,1,1
2020-04-18,Missaukee,0,0
2020-04-18,Monroe,1,0
2020-04-18,Montcalm,0,0
2020-04-18,Montmorency,1,0
2020-04-18,Muskegon,8,0
2020-04-18,Newaygo,0,0
2020-04-18,Oakland,120,16
2020-04-18,Oceana,-1,0
2020-04-18,Ogemaw,0,0
2020-04-18,Osceola,0,0
2020-04-18,Oscoda,0,0
2020-04-18,Otsego,9,2
2020-04-18,Ottawa,10,0
2020-04-18,Presque Isle,0,0
2020-04-18,Roscommon,0,0
2020-04-18,Saginaw,25,0
2020-04-18,Sanilac,5,0
2020-04-18,Schoolcraft,0,0
2020-04-18,Shiawassee,5,0
2020-04-18,St. Clair,5,-1
2020-04-18,St. Joseph,1,0
2020-04-18,Tuscola,5,1
2020-04-18,Van Buren,3,0
2020-04-18,Washtenaw,15,4
2020-04-18,Wayne,155,19
2020-04-18,Wexford,0,0
2020-04-18,MDOC,36,2
2020-04-18,FCI,1,0
2020-04-18,Unknown,2,1
2020-04-18,Non-MI,3,0
2020-04-18,Totals,30791,2308
