dates,county,cases,deaths
2020-05-31,Alcona,1,0
2020-05-31,Allegan,1,0
2020-05-31,Alpena,0,0
2020-05-31,Antrim,0,0
2020-05-31,Arenac,0,0
2020-05-31,Baraga,0,0
2020-05-31,Barry,1,0
2020-05-31,Bay,7,0
2020-05-31,Benzie,0,0
2020-05-31,Berrien,8,0
2020-05-31,Branch,4,0
2020-05-31,Calhoun,6,0
2020-05-31,Cass,1,0
2020-05-31,Charlevoix,0,0
2020-05-31,Cheboygan,0,0
2020-05-31,Chippewa,0,0
2020-05-31,Clare,1,0
2020-05-31,Clinton,0,1
2020-05-31,Crawford,0,0
2020-05-31,Delta,0,0
2020-05-31,Detroit,104,4
2020-05-31,Dickinson,0,0
2020-05-31,Eaton,3,0
2020-05-31,Emmet,0,0
2020-05-31,Genesee,9,0
2020-05-31,Gladwin,0,0
2020-05-31,Gogebic,0,0
2020-05-31,Grand Traverse,0,0
2020-05-31,Gratiot,0,1
2020-05-31,Hillsdale,0,0
2020-05-31,Houghton,0,0
2020-05-31,Huron,4,0
2020-05-31,Ingham,2,1
2020-05-31,Ionia,1,0
2020-05-31,Iosco,0,0
2020-05-31,Isabella,0,0
2020-05-31,Jackson,1,0
2020-05-31,Kalamazoo,10,1
2020-05-31,Kalkaska,0,0
2020-05-31,Kent,73,1
2020-05-31,Lake,1,0
2020-05-31,Lapeer,1,0
2020-05-31,Leelanau,0,0
2020-05-31,Lenawee,2,0
2020-05-31,Livingston,0,0
2020-05-31,Luce,0,0
2020-05-31,Mackinac,0,0
2020-05-31,Macomb,71,8
2020-05-31,Manistee,0,0
2020-05-31,Marquette,1,0
2020-05-31,Mason,0,0
2020-05-31,Mecosta,0,0
2020-05-31,Menominee,0,0
2020-05-31,Midland,0,0
2020-05-31,Missaukee,0,0
2020-05-31,Monroe,6,0
2020-05-31,Montcalm,1,0
2020-05-31,Montmorency,0,0
2020-05-31,Muskegon,7,0
2020-05-31,Newaygo,0,0
2020-05-31,Oakland,77,5
2020-05-31,Oceana,0,0
2020-05-31,Ogemaw,0,0
2020-05-31,Osceola,0,0
2020-05-31,Oscoda,0,0
2020-05-31,Otsego,2,0
2020-05-31,Ottawa,8,1
2020-05-31,Presque Isle,0,0
2020-05-31,Roscommon,0,0
2020-05-31,Saginaw,9,0
2020-05-31,Sanilac,0,0
2020-05-31,Schoolcraft,0,0
2020-05-31,Shiawassee,0,0
2020-05-31,St. Clair,1,0
2020-05-31,St. Joseph,1,0
2020-05-31,Tuscola,0,0
2020-05-31,Van Buren,4,0
2020-05-31,Washtenaw,5,0
2020-05-31,Wayne,57,5
2020-05-31,Wexford,0,0
2020-05-31,MDOC,19,0
2020-05-31,FCI,0,0
2020-05-31,Unknown,-3,0
2020-05-31,Non-MI,6,0
2020-05-31,Grand Total,57397,5491
