2020-04-12,Allegan,21,0.0
2020-04-12,Alpena,1,0.0
2020-04-12,Antrim,8,0.0
2020-04-12,Arenac,5,0.0
2020-04-12,Barry,8,0.0
2020-04-12,Bay,54,2.0
2020-04-12,Berrien,104,4.0
2020-04-12,Branch,27,2.0
2020-04-12,Calhoun,74,1.0
2020-04-12,Cass,11,1.0
2020-04-12,Charlevoix,11,0.0
2020-04-12,Cheboygan,10,1.0
2020-04-12,Clare,4,1.0
2020-04-12,Clinton,91,3.0
2020-04-12,Crawford,12,1.0
2020-04-12,Delta,9,1.0
2020-04-12,Detroit City,6502,368.0
2020-04-12,Dickinson,3,2.0
2020-04-12,Eaton,74,4.0
2020-04-12,Emmet,21,2.0
2020-04-12,Genesee,955,68.0
2020-04-12,Gladwin,4,0.0
2020-04-12,Gogebic,4,1.0
2020-04-12,Grand Traverse,17,3.0
2020-04-12,Gratiot,7,0.0
2020-04-12,Hillsdale,75,6.0
2020-04-12,Houghton,1,0.0
2020-04-12,Huron,6,0.0
2020-04-12,Ingham,250,3.0
2020-04-12,Ionia,14,2.0
2020-04-12,Iosco,4,1.0
2020-04-12,Isabella,39,3.0
2020-04-12,Jackson,171,4.0
2020-04-12,Kalamazoo,84,7.0
2020-04-12,Kalkaska,13,2.0
2020-04-12,Kent,287,13.0
2020-04-12,Lake,1,0.0
2020-04-12,Lapeer,101,6.0
2020-04-12,Leelanau,4,0.0
2020-04-12,Lenawee,47,0.0
2020-04-12,Livingston,209,4.0
2020-04-12,Luce,1,0.0
2020-04-12,Mackinac,4,0.0
2020-04-12,Macomb,3254,217.0
2020-04-12,Manistee,10,0.0
2020-04-12,Marquette,22,4.0
2020-04-12,Mason,2,0.0
2020-04-12,Mecosta,11,1.0
2020-04-12,Menominee,1,0.0
2020-04-12,Midland,31,1.0
2020-04-12,Missaukee,1,1.0
2020-04-12,Monroe,183,6.0
2020-04-12,Montcalm,22,1.0
2020-04-12,Muskegon,59,4.0
2020-04-12,Newaygo,6,0.0
2020-04-12,Oakland,4915,329.0
2020-04-12,Oceana,3,1.0
2020-04-12,Ogemaw,4,0.0
2020-04-12,Osceola,4,0.0
2020-04-12,Oscoda,4,0.0
2020-04-12,Otsego,33,2.0
2020-04-12,Ottawa,66,2.0
2020-04-12,Presque Isle,2,0.0
2020-04-12,Roscommon,9,0.0
2020-04-12,Saginaw,274,9.0
2020-04-12,Sanilac,23,2.0
2020-04-12,Schoolcraft,2,0.0
2020-04-12,Shiawassee,54,1.0
2020-04-12,St Clair,199,6.0
2020-04-12,St Joseph,21,0.0
2020-04-12,Tuscola,45,7.0
2020-04-12,Van Buren,21,1.0
2020-04-12,Washtenaw,716,18.0
2020-04-12,Wayne,4662,336.0
2020-04-12,Wexford,7,1.0
2020-04-12,MDOC*,370,8.0
2020-04-12,FCI**,24,0.0
2020-04-12,Unknown,86,12.0
2020-04-12,Out of State,144,1.0
2020-04-12,Totals,24638,1487.0
