2020-05-08,Alcona,4,1.0
2020-05-08,Allegan,130,2.0
2020-05-08,Alpena,86,8.0
2020-05-08,Antrim,10,0.0
2020-05-08,Arenac,27,1.0
2020-05-08,Baraga,1,0.0
2020-05-08,Barry,44,1.0
2020-05-08,Bay,185,9.0
2020-05-08,Benzie,4,0.0
2020-05-08,Berrien,376,22.0
2020-05-08,Branch,76,2.0
2020-05-08,Calhoun,254,17.0
2020-05-08,Cass,39,2.0
2020-05-08,Charlevoix,13,1.0
2020-05-08,Cheboygan,19,1.0
2020-05-08,Chippewa,2,0.0
2020-05-08,Clare,12,2.0
2020-05-08,Clinton,126,10.0
2020-05-08,Crawford,56,4.0
2020-05-08,Delta,15,2.0
2020-05-08,Detroit City,9648,1154.0
2020-05-08,Dickinson,5,2.0
2020-05-08,Eaton,152,6.0
2020-05-08,Emmet,21,2.0
2020-05-08,Genesee,1739,214.0
2020-05-08,Gladwin,16,1.0
2020-05-08,Gogebic,4,1.0
2020-05-08,Grand Traverse,20,5.0
2020-05-08,Gratiot,27,2.0
2020-05-08,Hillsdale,151,21.0
2020-05-08,Houghton,2,0.0
2020-05-08,Huron,34,1.0
2020-05-08,Ingham,563,16.0
2020-05-08,Ionia,103,2.0
2020-05-08,Iosco,54,8.0
2020-05-08,Isabella,61,7.0
2020-05-08,Jackson,381,25.0
2020-05-08,Kalamazoo,573,25.0
2020-05-08,Kalkaska,17,2.0
2020-05-08,Kent,2135,41.0
2020-05-08,Lake,2,0.0
2020-05-08,Lapeer,174,29.0
2020-05-08,Leelanau,9,0.0
2020-05-08,Lenawee,126,2.0
2020-05-08,Livingston,374,20.0
2020-05-08,Luce,1,0.0
2020-05-08,Mackinac,6,0.0
2020-05-08,Macomb,5963,682.0
2020-05-08,Manistee,11,0.0
2020-05-08,Marquette,51,9.0
2020-05-08,Mason,18,0.0
2020-05-08,Mecosta,16,2.0
2020-05-08,Menominee,6,0.0
2020-05-08,Midland,66,8.0
2020-05-08,Missaukee,16,1.0
2020-05-08,Monroe,383,16.0
2020-05-08,Montcalm,46,1.0
2020-05-08,Montmorency,5,0.0
2020-05-08,Muskegon,344,19.0
2020-05-08,Newaygo,34,0.0
2020-05-08,Oakland,7664,805.0
2020-05-08,Oceana,24,1.0
2020-05-08,Ogemaw,15,0.0
2020-05-08,Osceola,9,0.0
2020-05-08,Oscoda,5,0.0
2020-05-08,Otsego,95,9.0
2020-05-08,Ottawa,353,17.0
2020-05-08,Presque Isle,11,0.0
2020-05-08,Roscommon,20,0.0
2020-05-08,Saginaw,779,79.0
2020-05-08,Sanilac,38,5.0
2020-05-08,Schoolcraft,4,0.0
2020-05-08,Shiawassee,201,16.0
2020-05-08,St Clair,353,23.0
2020-05-08,St Joseph,51,1.0
2020-05-08,Tuscola,130,17.0
2020-05-08,Van Buren,81,2.0
2020-05-08,Washtenaw,1160,80.0
2020-05-08,Wayne,8176,874.0
2020-05-08,Wexford,10,2.0
2020-05-08,MDOC,2124,50.0
2020-05-08,FCI,109,3.0
2020-05-08,Unknown,71,0.0
2020-05-08,Out of State,7,0.0
2020-05-08,Totals,46326,4393.0
