dates,county,cases,deaths
2020-04-25,Alcona,0,0
2020-04-25,Allegan,5,0
2020-04-25,Alpena,0,0
2020-04-25,Antrim,1,1
2020-04-25,Arenac,0,0
2020-04-25,Barry,-1,0
2020-04-25,Bay,7,0
2020-04-25,Benzie,0,0
2020-04-25,Berrien,3,1
2020-04-25,Branch,1,0
2020-04-25,Calhoun,1,0
2020-04-25,Cass,1,0
2020-04-25,Charlevoix,0,0
2020-04-25,Cheboygan,2,0
2020-04-25,Chippewa,0,0
2020-04-25,Clare,0,0
2020-04-25,Clinton,0,0
2020-04-25,Crawford,-1,0
2020-04-25,Delta,0,0
2020-04-25,Detroit,75,82
2020-04-25,Dickinson,0,0
2020-04-25,Eaton,0,0
2020-04-25,Emmet,0,0
2020-04-25,Genesee,18,6
2020-04-25,Gladwin,0,0
2020-04-25,Gogebic,0,0
2020-04-25,Grand Traverse,0,0
2020-04-25,Gratiot,0,0
2020-04-25,Hillsdale,0,2
2020-04-25,Houghton,0,0
2020-04-25,Huron,1,0
2020-04-25,Ingham,4,0
2020-04-25,Ionia,4,0
2020-04-25,Iosco,0,0
2020-04-25,Isabella,0,0
2020-04-25,Jackson,10,1
2020-04-25,Kalamazoo,14,0
2020-04-25,Kalkaska,0,0
2020-04-25,Kent,23,3
2020-04-25,Lake,0,0
2020-04-25,Lapeer,-1,0
2020-04-25,Leelanau,1,0
2020-04-25,Lenawee,2,0
2020-04-25,Livingston,3,3
2020-04-25,Luce,0,0
2020-04-25,Mackinac,0,0
2020-04-25,Macomb,117,13
2020-04-25,Manistee,0,0
2020-04-25,Marquette,2,1
2020-04-25,Mason,0,0
2020-04-25,Mecosta,0,0
2020-04-25,Menominee,1,0
2020-04-25,Midland,1,0
2020-04-25,Missaukee,1,0
2020-04-25,Monroe,5,0
2020-04-25,Montcalm,1,0
2020-04-25,Montmorency,-1,0
2020-04-25,Muskegon,9,0
2020-04-25,Newaygo,1,0
2020-04-25,Oakland,77,27
2020-04-25,Oceana,0,0
2020-04-25,Ogemaw,0,0
2020-04-25,Osceola,0,0
2020-04-25,Oscoda,0,0
2020-04-25,Otsego,0,0
2020-04-25,Ottawa,6,0
2020-04-25,Presque Isle,1,0
2020-04-25,Roscommon,1,0
2020-04-25,Saginaw,11,3
2020-04-25,Sanilac,0,0
2020-04-25,Schoolcraft,0,0
2020-04-25,Shiawassee,-1,1
2020-04-25,St. Clair,3,2
2020-04-25,St. Joseph,0,0
2020-04-25,Tuscola,3,1
2020-04-25,Van Buren,0,0
2020-04-25,Washtenaw,28,3
2020-04-25,Wayne,66,35
2020-04-25,Wexford,0,0
2020-04-25,MDOC,53,3
2020-04-25,FCI,6,1
2020-04-25,Unknown,-7,0
2020-04-25,Non-MI,5,0
2020-04-25,Totals,37203,3274
