2020-05-25,Alcona,11,1
2020-05-25,Allegan,210,6.0
2020-05-25,Alpena,95,9.0
2020-05-25,Antrim,11,0
2020-05-25,Arenac,33,1.0
2020-05-25,Baraga,1,0
2020-05-25,Barry,61,2.0
2020-05-25,Bay,286,19.0
2020-05-25,Benzie,4,0
2020-05-25,Berrien,593,42.0
2020-05-25,Branch,102,2.0
2020-05-25,Calhoun,347,21.0
2020-05-25,Cass,77,2.0
2020-05-25,Charlevoix,15,1.0
2020-05-25,Cheboygan,21,1.0
2020-05-25,Chippewa,2,0
2020-05-25,Clare,17,2.0
2020-05-25,Clinton,138,10.0
2020-05-25,Crawford,58,5.0
2020-05-25,Delta,17,2.0
2020-05-25,Detroit City,10727,1322.0
2020-05-25,Dickinson,5,2.0
2020-05-25,Eaton,178,6.0
2020-05-25,Emmet,21,2.0
2020-05-25,Genesee,1961,242.0
2020-05-25,Gladwin,18,1.0
2020-05-25,Gogebic,5,1.0
2020-05-25,Grand Traverse,23,5.0
2020-05-25,Gratiot,71,6.0
2020-05-25,Hillsdale,170,24.0
2020-05-25,Houghton,2,0
2020-05-25,Huron,42,1.0
2020-05-25,Ingham,701,25.0
2020-05-25,Ionia,143,3.0
2020-05-25,Iosco,82,9.0
2020-05-25,Isabella,74,7.0
2020-05-25,Jackson,438,26.0
2020-05-25,Kalamazoo,801,49.0
2020-05-25,Kalkaska,19,2.0
2020-05-25,Kent,3385,68.0
2020-05-25,Lake,6,0
2020-05-25,Lapeer,188,30.0
2020-05-25,Leelanau,11,0
2020-05-25,Lenawee,146,3.0
2020-05-25,Livingston,391,26.0
2020-05-25,Luce,3,0
2020-05-25,Mackinac,6,0
2020-05-25,Macomb,6516,778.0
2020-05-25,Manistee,11,0
2020-05-25,Marquette,54,10.0
2020-05-25,Mason,31,0
2020-05-25,Mecosta,19,2.0
2020-05-25,Menominee,8,0
2020-05-25,Midland,79,8.0
2020-05-25,Missaukee,16,1.0
2020-05-25,Monroe,463,19.0
2020-05-25,Montcalm,65,1.0
2020-05-25,Montmorency,5,0
2020-05-25,Muskegon,603,31.0
2020-05-25,Newaygo,91,0
2020-05-25,Oakland,8226,955.0
2020-05-25,Oceana,84,2.0
2020-05-25,Ogemaw,20,0
2020-05-25,Osceola,10,0
2020-05-25,Oscoda,5,1.0
2020-05-25,Otsego,100,10.0
2020-05-25,Ottawa,709,27.0
2020-05-25,Presque Isle,11,0
2020-05-25,Roscommon,21,0
2020-05-25,Saginaw,997,106.0
2020-05-25,Sanilac,40,5.0
2020-05-25,Schoolcraft,4,0
2020-05-25,Shiawassee,235,24.0
2020-05-25,St Clair,431,35.0
2020-05-25,St Joseph,102,2.0
2020-05-25,Tuscola,185,23.0
2020-05-25,Van Buren,123,6.0
2020-05-25,Washtenaw,1298,96.0
2020-05-25,Wayne,9089,1042.0
2020-05-25,Wexford,11,2.0
2020-05-25,MDOC*,3303,64.0
2020-05-25,FCI**,132,4.0
2020-05-25,Unknown,3,0
2020-05-25,Out of State,65,0
2020-05-25,Grand Total,54881,5240.0
